step,worker_id,x,y,H,cum_distance,info_age_sum,state,mode,target_task_id
42,0,62.30303871069718,67.2988694746243,,58.0749503857482,0,,work,4
42,1,62.30303871069718,67.2988694746243,,58.0749503857482,0,,work,4
42,2,51.44337514057917,59.3720217487113,,45.49999999999997,0,,go_reconstruction,
42,3,49.93330904366862,41.00024709692852,,65.72770714033112,0,,work,33
42,4,65.90279870806015,70.14311561323899,,63.6789030123158,0,,work,4
42,5,65.90279870806015,70.14311561323899,,70.88662501732092,0,,work,4
42,6,62.30303871069718,67.2988694746243,,58.0749503857482,0,,work,4
42,7,62.30303871069718,67.2988694746243,,58.0749503857482,0,,work,4
42,8,52.13376775205126,62.87978013200694,,31.999999999999957,0,,work,4
42,9,52.13376775205126,62.87978013200694,,31.999999999999957,0,,work,4
43,0,63.75703431683485,68.67214904460718,,60.07495038574821,0,,work,4
43,1,63.75703431683485,68.67214904460718,,60.07495038574821,0,,work,4
43,2,51.29116078838567,58.383674243535964,,46.49999999999997,0,,go_reconstruction,
43,3,49.911078724891496,38.00032946257136,,68.72770714033112,0,,work,33
43,4,66.36881297454238,71.13893935456872,,64.77837298478477,0,,work,4
43,5,66.36881297454238,71.13893935456872,,71.98609498978989,0,,work,4
43,6,63.75703431683485,68.67214904460718,,60.07495038574821,0,,work,4
43,7,63.75703431683485,68.67214904460718,,60.07495038574821,0,,work,4
43,8,52.9987242227943,63.381627024714014,,32.99999999999996,0,,work,4
43,9,52.9987242227943,63.381627024714014,,32.99999999999996,0,,work,4
44,0,65.21102992297251,70.04542861459005,,62.0749503857482,0,,work,4
44,1,65.21102992297251,70.04542861459005,,62.0749503857482,0,,work,4
44,2,51.138946436192164,57.39532673836063,,47.49999999999997,0,,go_reconstruction,
44,3,49.88884840611436,35.0004118282142,,71.72770714033112,0,,work,33
44,4,66.36881297454238,71.13893935456872,,64.77837298478477,0,,work,4
44,5,66.36881297454238,71.13893935456872,,71.98609498978989,0,,work,4
44,6,65.21102992297251,70.04542861459005,,62.0749503857482,0,,work,4
44,7,65.21102992297251,70.04542861459005,,62.0749503857482,0,,work,4
44,8,53.86368069353734,63.88347391742109,,33.99999999999996,0,,work,4
44,9,53.86368069353734,63.88347391742109,,33.99999999999996,0,,work,4
45,0,66.36881297454238,71.13893935456872,,63.66750410005461,0,,work,4
45,1,66.36881297454238,71.13893935456872,,63.66750410005461,0,,work,4
45,2,50.98673208399866,56.4069792331853,,48.49999999999997,0,,go_reconstruction,
45,3,49.88182010129094,34.05196228995919,,72.67618271918639,0,,work,33
45,4,66.36881297454238,71.13893935456872,,64.77837298478477,0,,work,4
45,5,66.36881297454238,71.13893935456872,,71.98609498978989,0,,work,4
45,6,66.36881297454238,71.13893935456872,,63.66750410005461,0,,work,4
45,7,66.36881297454238,71.13893935456872,,63.66750410005461,0,,work,4
45,8,54.72863716428038,64.38532081012816,,34.99999999999996,0,,work,4
45,9,54.72863716428038,64.38532081012816,,34.99999999999996,0,,work,4
46,0,65.992555209126,73.1032280538092,,65.66750410005461,0,,work,36
46,1,65.992555209126,73.1032280538092,,65.66750410005461,0,,work,36
46,2,50.83451773180516,55.41863172800996,,49.49999999999997,0,,go_reconstruction,
46,3,49.88182010129094,34.05196228995919,,72.67618271918639,0,,work,33
46,4,65.8044263264178,74.08537240342945,,67.77837298478477,0,,work,36
46,5,65.8044263264178,74.08537240342945,,74.98609498978989,0,,work,36
46,6,65.992555209126,73.1032280538092,,65.66750410005461,0,,work,36
46,7,65.992555209126,73.1032280538092,,65.66750410005461,0,,work,36
46,8,55.28146394393455,65.21861700698568,,35.99999999999996,0,,work,36
46,9,55.28146394393455,65.21861700698568,,35.99999999999996,0,,work,36
47,0,65.13881195852822,71.86989011874893,,67.16750410005461,0,,go_reconstruction,
47,1,65.61629744370961,75.06751675304969,,67.66750410005461,0,,work,36
47,2,50.68230337961165,54.43028422283463,,50.49999999999997,0,,go_reconstruction,
47,3,49.88182010129094,34.05196228995919,,72.67618271918639,0,,work,33
47,4,65.24003967829323,77.03180545229017,,70.77837298478477,0,,work,36
47,5,65.24003967829323,77.03180545229017,,77.98609498978989,0,,work,36
47,6,65.61629744370961,75.06751675304969,,67.66750410005461,0,,work,36
47,7,65.61629744370961,75.06751675304969,,67.66750410005461,0,,work,36
47,8,55.834290723588715,66.0519132038432,,36.99999999999996,0,,work,36
47,9,55.834290723588715,66.0519132038432,,36.99999999999996,0,,work,36
48,0,64.28506870793045,70.63655218368865,,68.66750410005461,0,,go_reconstruction,
48,1,65.24003967829323,77.03180545229017,,69.66750410005461,0,,work,36
48,2,50.53008902741815,53.441936717659296,,51.49999999999997,0,,go_reconstruction,
48,3,49.88182010129094,34.05196228995919,,72.67618271918639,0,,work,33
48,4,64.76474637165666,79.51311841607094,,73.30479689053772,0,,work,36
48,5,64.76474637165666,79.51311841607094,,80.51251889554284,0,,work,36
48,6,65.24003967829323,77.03180545229017,,69.66750410005461,0,,work,36
48,7,65.24003967829323,77.03180545229017,,69.66750410005461,0,,work,36
48,8,56.387117503242884,66.88520940070072,,37.99999999999996,0,,work,36
48,9,56.387117503242884,66.88520940070072,,37.99999999999996,0,,work,36
49,0,63.43132545733267,69.40321424862837,,70.16750410005461,0,,go_reconstruction,
49,1,64.86378191287685,78.99609415153066,,71.66750410005461,0,,work,36
49,2,50.377874675224646,52.45358921248396,,52.49999999999997,0,,go_reconstruction,
49,3,52.84339092499259,33.57332019381726,,75.67618271918639,0,,work,3
49,4,64.76474637165666,79.51311841607094,,73.30479689053772,0,,work,36
49,5,64.76474637165666,79.51311841607094,,80.51251889554284,0,,work,36
49,6,64.86378191287685,78.99609415153066,,71.66750410005461,0,,work,36
49,7,64.86378191287685,78.99609415153066,,71.66750410005461,0,,work,36
49,8,56.93994428289705,67.71850559755823,,38.99999999999996,0,,work,36
49,9,56.93994428289705,67.71850559755823,,38.99999999999996,0,,work,36
50,0,62.57758220673489,68.1698763135681,,71.66750410005461,0,,go_reconstruction,
50,1,64.76474637165666,79.51311841607094,,72.19392800580756,0,,work,36
50,2,50.22566032303114,51.46524170730863,,53.49999999999997,0,,go_reconstruction,
50,3,55.80496174869424,33.09467809767533,,78.67618271918639,0,,work,3
50,4,64.76474637165666,79.51311841607094,,73.30479689053772,0,,work,36
50,5,64.76474637165666,79.51311841607094,,80.51251889554284,0,,work,36
50,6,64.76474637165666,79.51311841607094,,72.19392800580756,0,,work,36
50,7,64.76474637165666,79.51311841607094,,72.19392800580756,0,,work,36
50,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,work,36
50,9,57.49277106255122,68.55180179441575,,39.99999999999996,0,,work,36
51,0,61.72383895613711,66.93653837850782,,73.16750410005461,0,,go_reconstruction,
51,1,63.056573736559024,80.55338100249017,,74.19392800580756,0,,work,12
51,2,50.07344597083764,50.476894202133295,,54.49999999999997,0,,go_reconstruction,
51,3,58.41534063220024,32.67279481515288,,81.32043373214373,0,,work,3
51,4,62.20248741901021,81.07351229569977,,76.30479689053772,0,,work,12
51,5,62.20248741901021,81.07351229569977,,83.51251889554284,0,,work,12
51,6,63.056573736559024,80.55338100249017,,74.19392800580756,0,,work,12
51,7,63.056573736559024,80.55338100249017,,74.19392800580756,0,,work,12
51,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
51,9,57.34152082451342,69.54029730047206,,40.999999999999964,0,,work,12
52,0,60.87009570553933,65.70320044344754,,74.66750410005461,0,,go_reconstruction,
52,1,61.34840110146139,81.5936435889094,,76.19392800580756,0,,work,12
52,2,50.0,50.0,,54.98251672578327,0,,idle,
52,3,58.41534063220024,32.67279481515288,,81.32043373214373,0,,work,3
52,4,59.640228466363766,82.6339061753286,,79.30479689053772,0,,work,12
52,5,59.640228466363766,82.6339061753286,,86.51251889554284,0,,work,12
52,6,61.34840110146139,81.5936435889094,,76.19392800580756,0,,work,12
52,7,61.34840110146139,81.5936435889094,,76.19392800580756,0,,work,12
52,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
52,9,57.19027058647561,70.52879280652837,,41.99999999999997,0,,work,12
53,0,60.01635245494155,64.46986250838727,,76.16750410005461,0,,go_reconstruction,
53,1,59.64022846636376,82.63390617532862,,78.19392800580756,0,,work,12
53,2,50.65530992015895,48.650715408617856,,56.48251672578327,0,,work,3
53,3,58.41534063220024,32.67279481515288,,81.32043373214373,0,,work,3
53,4,57.07796951371732,84.19430005495745,,82.30479689053772,0,,work,12
53,5,57.07796951371732,84.19430005495745,,89.51251889554284,0,,work,12
53,6,59.64022846636376,82.63390617532862,,78.19392800580756,0,,work,12
53,7,59.64022846636376,82.63390617532862,,78.19392800580756,0,,work,12
53,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
53,9,57.03902034843781,71.51728831258468,,42.99999999999998,0,,work,12
54,0,59.16260920434377,63.236524573326996,,77.66750410005461,0,,go_reconstruction,
54,1,57.932055831266126,83.67416876174785,,80.19392800580756,0,,work,12
54,2,51.3106198403179,47.30143081723571,,57.98251672578327,0,,work,3
54,3,58.41534063220024,32.67279481515288,,81.32043373214373,0,,work,3
54,4,54.89598158746958,85.52311211824417,,84.85955966031248,0,,work,12
54,5,54.89598158746958,85.52311211824417,,92.06728166531761,0,,work,12
54,6,57.932055831266126,83.67416876174785,,80.19392800580756,0,,work,12
54,7,57.932055831266126,83.67416876174785,,80.19392800580756,0,,work,12
54,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
54,9,56.887770110400005,72.50578381864099,,43.999999999999986,0,,work,12
55,0,58.308865953745986,62.003186638266726,,79.16750410005461,0,,go_reconstruction,
55,1,56.223883196168494,84.71443134816707,,82.19392800580756,0,,work,12
55,2,51.96592976047685,45.95214622585357,,59.48251672578327,0,,work,3
55,3,58.41534063220024,32.67279481515288,,81.32043373214373,0,,work,3
55,4,54.89598158746958,85.52311211824417,,84.85955966031248,0,,work,12
55,5,54.89598158746958,85.52311211824417,,92.06728166531761,0,,work,12
55,6,56.223883196168494,84.71443134816707,,82.19392800580756,0,,work,12
55,7,56.223883196168494,84.71443134816707,,82.19392800580756,0,,work,12
55,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
55,9,56.7365198723622,73.4942793246973,,44.99999999999999,0,,work,12
56,0,57.455122703148206,60.769848703206456,,80.66750410005461,0,,go_reconstruction,
56,1,54.89598158746958,85.52311211824417,,83.74869077558232,0,,work,12
56,2,53.424055919009746,45.600197215623254,,60.98251672578327,0,,work,15
56,3,60.82197880890793,30.8816798868434,,84.32043373214373,0,,work,11
56,4,54.89598158746958,85.52311211824417,,84.85955966031248,0,,work,12
56,5,54.89598158746958,85.52311211824417,,92.06728166531761,0,,work,12
56,6,54.89598158746958,85.52311211824417,,83.74869077558232,0,,work,12
56,7,54.89598158746958,85.52311211824417,,83.74869077558232,0,,work,12
56,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
56,9,56.5852696343244,74.48277483075361,,46.0,0,,work,12
57,0,56.601379452550425,59.53651076814619,,82.16750410005461,0,,go_reconstruction,
57,1,54.89598158746958,85.52311211824417,,83.74869077558232,0,,work,12
57,2,54.882182077542645,45.24824820539294,,62.48251672578327,0,,work,15
57,3,63.228616985615616,29.090564958533918,,87.32043373214373,0,,work,11
57,4,54.89598158746958,85.52311211824417,,84.85955966031248,0,,work,12
57,5,54.89598158746958,85.52311211824417,,92.06728166531761,0,,work,12
57,6,54.89598158746958,85.52311211824417,,83.74869077558232,0,,work,12
57,7,54.89598158746958,85.52311211824417,,83.74869077558232,0,,work,12
57,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
57,9,56.434019396286594,75.47127033680992,,47.00000000000001,0,,work,12
58,0,55.747636201952645,58.30317283308592,,83.66750410005461,0,,go_reconstruction,
58,1,53.21722006940727,86.61019986331038,,85.74869077558232,0,,work,30
58,2,56.34030823607554,44.89629919516263,,63.98251672578327,0,,work,15
58,3,65.6352551623233,27.299450030224435,,90.32043373214373,0,,work,11
58,4,52.37783931037612,87.15374373584349,,87.85955966031248,0,,work,30
58,5,52.37783931037612,87.15374373584349,,95.06728166531761,0,,work,30
58,6,53.21722006940727,86.61019986331038,,85.74869077558232,0,,work,30
58,7,53.21722006940727,86.61019986331038,,85.74869077558232,0,,work,30
58,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
58,9,55.9111294172347,76.32367051853628,,48.000000000000014,0,,work,30
59,0,54.893892951354864,57.06983489802565,,85.16750410005461,0,,go_reconstruction,
59,1,51.53845855134496,87.6972876083766,,87.74869077558232,0,,work,30
59,2,57.79843439460844,44.54435018493231,,65.48251672578327,0,,work,15
59,3,68.04189333903099,25.508335101914952,,93.32043373214373,0,,work,11
59,4,49.85969703328266,88.7843753534428,,90.85955966031248,0,,work,30
59,5,49.85969703328266,88.7843753534428,,98.06728166531761,0,,work,30
59,6,51.53845855134496,87.6972876083766,,87.74869077558232,0,,work,30
59,7,51.53845855134496,87.6972876083766,,87.74869077558232,0,,work,30
59,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
59,9,55.3882394381828,77.17607070026263,,49.00000000000002,0,,work,30
60,0,54.040149700757084,55.83649696296538,,86.66750410005461,0,,go_reconstruction,
60,1,49.85969703328265,88.78437535344281,,89.74869077558232,0,,work,30
60,2,59.25656055314134,44.19240117470199,,66.98251672578327,0,,work,15
60,3,69.0990780480206,24.721536599099636,,94.63826960696042,0,,work,11
60,4,47.3415547561892,90.41500697104212,,93.85955966031248,0,,work,30
60,5,47.3415547561892,90.41500697104212,,101.06728166531761,0,,work,30
60,6,49.85969703328265,88.78437535344281,,89.74869077558232,0,,work,30
60,7,49.85969703328265,88.78437535344281,,89.74869077558232,0,,work,30
60,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
60,9,54.865349459130904,78.02847088198898,,50.00000000000003,0,,work,30
61,0,53.1864064501593,54.60315902790511,,88.16750410005461,0,,go_reconstruction,
61,1,48.18093551522034,89.87146309850901,,91.74869077558232,0,,work,30
61,2,60.71468671167424,43.84045216447167,,68.48251672578327,0,,work,15
61,3,69.0990780480206,24.721536599099636,,94.63826960696042,0,,work,11
61,4,47.21794342622161,90.4950519092381,,94.00682456796925,0,,work,30
61,5,47.21794342622161,90.4950519092381,,101.21454657297437,0,,work,30
61,6,48.18093551522034,89.87146309850901,,91.74869077558232,0,,work,30
61,7,48.18093551522034,89.87146309850901,,91.74869077558232,0,,work,30
61,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
61,9,54.34245948007901,78.88087106371533,,51.000000000000036,0,,work,30
62,0,52.33266319956152,53.36982109284483,,89.66750410005461,0,,go_reconstruction,
62,1,47.21794342622161,90.4950519092381,,92.89595568323907,0,,work,30
62,2,62.17281287020714,43.48850315424136,,69.98251672578327,0,,work,15
62,3,69.0990780480206,24.721536599099636,,94.63826960696042,0,,work,11
62,4,47.21794342622161,90.4950519092381,,94.00682456796925,0,,work,30
62,5,47.21794342622161,90.4950519092381,,101.21454657297437,0,,work,30
62,6,47.21794342622161,90.4950519092381,,92.89595568323907,0,,work,30
62,7,47.21794342622161,90.4950519092381,,92.89595568323907,0,,work,30
62,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
62,9,53.81956950102711,79.73327124544168,,52.00000000000004,0,,work,30
63,0,51.47891994896374,52.136483157784554,,91.16750410005461,0,,go_reconstruction,
63,1,47.21794342622161,90.4950519092381,,92.89595568323907,0,,work,30
63,2,63.63093902874004,43.136554144011036,,71.48251672578327,0,,work,15
63,3,71.97335118504611,25.58092820586197,,97.63826960696042,0,,work,43
63,4,47.21794342622161,90.4950519092381,,94.00682456796925,0,,work,30
63,5,47.21794342622161,90.4950519092381,,101.21454657297437,0,,work,30
63,6,47.21794342622161,90.4950519092381,,92.89595568323907,0,,work,30
63,7,47.21794342622161,90.4950519092381,,92.89595568323907,0,,work,30
63,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
63,9,53.296679521975214,80.58567142716804,,53.00000000000005,0,,work,30
64,0,50.62517669836596,50.90314522272428,,92.66750410005461,0,,go_reconstruction,
64,1,45.43320855033595,89.59243270780408,,94.89595568323907,0,,work,46
64,2,65.08906518727294,42.78460513378072,,72.98251672578327,0,,work,15
64,3,73.75419093295932,26.11338933929801,,99.49700709955252,0,,work,43
64,4,44.54084111239311,89.14112310708707,,97.00682456796925,0,,work,46
64,5,44.54084111239311,89.14112310708707,,104.21454657297437,0,,work,46
64,6,45.43320855033595,89.59243270780408,,94.89595568323907,0,,work,46
64,7,45.43320855033595,89.59243270780408,,94.89595568323907,0,,work,46
64,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
64,9,52.394866175273684,81.01779720481962,,54.00000000000005,0,,work,46
65,0,50.0,50.0,,93.76591986719812,0,,idle,
65,1,43.64847367445029,88.68981350637006,,96.89595568323907,0,,work,46
65,2,66.54719134580583,42.4326561235504,,74.48251672578327,0,,work,15
65,3,73.75419093295932,26.11338933929801,,99.49700709955252,0,,work,43
65,4,41.86373879856461,87.78719430493604,,100.00682456796925,0,,work,46
65,5,41.86373879856461,87.78719430493604,,107.21454657297437,0,,work,46
65,6,43.64847367445029,88.68981350637006,,96.89595568323907,0,,work,46
65,7,43.64847367445029,88.68981350637006,,96.89595568323907,0,,work,46
65,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
65,9,51.493052828572154,81.4499229824712,,55.00000000000005,0,,work,46
66,0,48.121078193858125,50.68531222548889,,95.76591986719812,0,,work,2
66,1,41.86373879856462,87.78719430493604,,98.89595568323907,0,,work,46
66,2,68.00531750433872,42.08070711332009,,75.98251672578327,0,,work,15
66,3,73.75419093295932,26.11338933929801,,99.49700709955252,0,,work,43
66,4,40.11420151218772,86.90237607806921,,101.96738163447324,0,,work,46
66,5,40.11420151218772,86.90237607806921,,109.17510363947837,0,,work,46
66,6,41.86373879856462,87.78719430493604,,98.89595568323907,0,,work,46
66,7,41.86373879856462,87.78719430493604,,98.89595568323907,0,,work,46
66,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
66,9,50.59123948187062,81.88204876012277,,56.00000000000005,0,,work,46
67,0,46.24215638771625,51.370624450977786,,97.76591986719812,0,,work,2
67,1,40.11420151218772,86.90237607806921,,100.85651274974308,0,,work,46
67,2,69.46344366287161,41.72875810308977,,77.48251672578327,0,,work,15
67,3,74.07600147972272,29.096079060337033,,102.49700709955252,0,,work,15
67,4,40.11420151218772,86.90237607806921,,101.96738163447324,0,,work,46
67,5,40.11420151218772,86.90237607806921,,109.17510363947837,0,,work,46
67,6,40.11420151218772,86.90237607806921,,100.85651274974308,0,,work,46
67,7,40.11420151218772,86.90237607806921,,100.85651274974308,0,,work,46
67,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
67,9,49.68942613516909,82.31417453777435,,57.00000000000005,0,,work,46
68,0,44.363234581574375,52.05593667646668,,99.76591986719812,0,,work,2
68,1,38.460013360212066,85.77824905772704,,102.85651274974308,0,,work,6
68,2,70.9215698214045,41.37680909285945,,78.98251672578327,0,,work,15
68,3,74.39781202648612,32.078768781376056,,105.49700709955252,0,,work,15
68,4,37.632919284224236,85.21618554755595,,104.96738163447324,0,,work,6
68,5,37.632919284224236,85.21618554755595,,112.17510363947837,0,,work,6
68,6,38.460013360212066,85.77824905772704,,102.85651274974308,0,,work,6
68,7,38.460013360212066,85.77824905772704,,102.85651274974308,0,,work,6
68,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
68,9,48.6924829469094,82.23604464987864,,58.00000000000005,0,,work,6
69,0,42.4843127754325,52.74124890195557,,101.76591986719812,0,,work,2
69,1,36.80582520823641,84.65412203738487,,104.85651274974308,0,,work,6
69,2,72.3796959799374,41.02486008262914,,80.48251672578327,0,,work,15
69,3,74.71962257324952,35.06145850241508,,108.49700709955252,0,,work,15
69,4,35.15163705626075,83.5299950170427,,107.96738163447324,0,,work,6
69,5,35.15163705626075,83.5299950170427,,115.17510363947837,0,,work,6
69,6,36.80582520823641,84.65412203738487,,104.85651274974308,0,,work,6
69,7,36.80582520823641,84.65412203738487,,104.85651274974308,0,,work,6
69,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
69,9,47.69553975864971,82.15791476198292,,59.00000000000005,0,,work,6
70,0,40.605390969290625,53.42656112744447,,103.76591986719812,0,,work,2
70,1,35.15163705626076,83.5299950170427,,106.85651274974308,0,,work,6
70,2,73.83782213847029,40.67291107239882,,81.98251672578327,0,,work,15
70,3,75.04143312001293,38.0441482234541,,111.49700709955252,0,,work,15
70,4,32.67035482829727,81.84380448652944,,110.96738163447324,0,,work,6
70,5,32.67035482829727,81.84380448652944,,118.17510363947837,0,,work,6
70,6,35.15163705626076,83.5299950170427,,106.85651274974308,0,,work,6
70,7,35.15163705626076,83.5299950170427,,106.85651274974308,0,,work,6
70,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
70,9,46.698596570390016,82.07978487408721,,60.00000000000005,0,,work,6
71,0,38.72646916314875,54.111873352933365,,105.76591986719812,0,,work,2
71,1,33.49744890428511,82.40586799670052,,108.85651274974308,0,,work,6
71,2,75.28730975463986,40.323047153651714,,83.4736301054664,0,,work,15
71,3,75.28730975463986,40.323047153651714,,113.78913180242348,0,,work,15
71,4,31.23420588672161,80.86784910410643,,112.7037608243017,0,,work,6
71,5,31.23420588672161,80.86784910410643,,119.91148282930682,0,,work,6
71,6,33.49744890428511,82.40586799670052,,108.85651274974308,0,,work,6
71,7,33.49744890428511,82.40586799670052,,108.85651274974308,0,,work,6
71,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
71,9,45.701653382130324,82.0016549861915,,61.00000000000005,0,,work,6
72,0,36.847547357006874,54.79718557842226,,107.76591986719812,0,,work,2
72,1,31.84326075230945,81.28174097635835,,110.85651274974308,0,,work,6
72,2,75.28730975463986,40.323047153651714,,83.4736301054664,0,,work,15
72,3,75.28730975463986,40.323047153651714,,113.78913180242348,0,,work,15
72,4,31.23420588672161,80.86784910410643,,112.7037608243017,0,,work,6
72,5,31.23420588672161,80.86784910410643,,119.91148282930682,0,,work,6
72,6,31.84326075230945,81.28174097635835,,110.85651274974308,0,,work,6
72,7,31.84326075230945,81.28174097635835,,110.85651274974308,0,,work,6
72,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
72,9,44.70471019387063,81.92352509829578,,62.00000000000005,0,,work,6
73,0,34.968625550865,55.48249780391116,,109.76591986719812,0,,work,2
73,1,31.23420588672161,80.86784910410643,,111.59289193957154,0,,work,6
73,2,76.69635902693844,40.83742070296668,,84.9736301054664,0,,work,39
73,3,78.105408299237,41.35179425228165,,116.78913180242348,0,,work,39
73,4,31.23420588672161,80.86784910410643,,112.7037608243017,0,,work,6
73,5,31.23420588672161,80.86784910410643,,119.91148282930682,0,,work,6
73,6,31.23420588672161,80.86784910410643,,111.59289193957154,0,,work,6
73,7,31.23420588672161,80.86784910410643,,111.59289193957154,0,,work,6
73,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
73,9,43.70776700561094,81.84539521040007,,63.00000000000005,0,,work,6
74,0,33.089703744723124,56.16781002940005,,111.76591986719812,0,,work,2
74,1,30.45175654288679,79.02725870308494,,113.59289193957154,0,,work,38
74,2,78.10540829923701,41.35179425228165,,86.4736301054664,0,,work,39
74,3,80.92350684383413,42.380541350911585,,119.78913180242348,0,,work,39
74,4,30.060531870969385,78.10696350257419,,115.7037608243017,0,,work,38
74,5,30.060531870969385,78.10696350257419,,122.91148282930682,0,,work,38
74,6,30.45175654288679,79.02725870308494,,113.59289193957154,0,,work,38
74,7,30.45175654288679,79.02725870308494,,113.59289193957154,0,,work,38
74,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
74,9,42.88962637573708,81.27037702829658,,64.00000000000004,0,,work,38
75,0,31.210781938581245,56.853122254888945,,113.76591986719812,0,,work,2
75,1,29.669307199051975,77.18666830206345,,115.59289193957154,0,,work,38
75,2,79.51445757153557,41.86616780159662,,87.9736301054664,0,,work,39
75,3,83.74160538843127,43.40928844954152,,122.78913180242348,0,,work,39
75,4,28.886857855217155,75.34607790104195,,118.7037608243017,0,,work,38
75,5,28.886857855217155,75.34607790104195,,125.91148282930682,0,,work,38
75,6,29.669307199051975,77.18666830206345,,115.59289193957154,0,,work,38
75,7,29.669307199051975,77.18666830206345,,115.59289193957154,0,,work,38
75,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
75,9,42.07148574586322,80.69535884619309,,65.00000000000004,0,,work,38
76,0,29.331860132439367,57.538434480377845,,115.76591986719812,0,,work,2
76,1,28.88685785521716,75.34607790104195,,117.59289193957154,0,,work,38
76,2,80.92350684383413,42.380541350911585,,89.4736301054664,0,,work,39
76,3,86.5597039330284,44.438035548171456,,125.78913180242348,0,,work,39
76,4,27.71318383946493,72.58519229950971,,121.7037608243017,0,,work,38
76,5,27.71318383946493,72.58519229950971,,128.9114828293068,0,,work,38
76,6,28.88685785521716,75.34607790104195,,117.59289193957154,0,,work,38
76,7,28.88685785521716,75.34607790104195,,117.59289193957154,0,,work,38
76,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
76,9,41.25334511598936,80.1203406640896,,66.00000000000004,0,,work,38
77,0,27.452938326297488,58.223746705866745,,117.76591986719812,0,,work,2
77,1,28.10440851138234,73.50548750002046,,119.59289193957154,0,,work,38
77,2,82.3325561161327,42.89491490022655,,90.9736301054664,0,,work,39
77,3,89.37780247762554,45.46678264680139,,128.78913180242347,0,,work,39
77,4,26.539509823712702,69.82430669797748,,124.7037608243017,0,,work,38
77,5,26.539509823712702,69.82430669797748,,131.9114828293068,0,,work,38
77,6,28.10440851138234,73.50548750002046,,119.59289193957154,0,,work,38
77,7,28.10440851138234,73.50548750002046,,119.59289193957154,0,,work,38
77,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
77,9,40.4352044861155,79.5453224819861,,67.00000000000004,0,,work,38
78,0,25.57401652015561,58.90905893135564,,119.76591986719812,0,,work,2
78,1,27.321959167547522,71.66489709899898,,121.59289193957154,0,,work,38
78,2,83.74160538843127,43.40928844954152,,92.4736301054664,0,,work,39
78,3,91.39529820531607,46.20326962321997,,130.9368520071251,0,,work,39
78,4,26.512004621326923,69.75960498675704,,124.7740662123821,0,,work,38
78,5,26.512004621326923,69.75960498675704,,131.9817882173872,0,,work,38
78,6,27.321959167547522,71.66489709899898,,121.59289193957154,0,,work,38
78,7,27.321959167547522,71.66489709899898,,121.59289193957154,0,,work,38
78,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
78,9,39.61706385624164,78.97030429988261,,68.00000000000004,0,,work,38
79,0,24.87359754741192,59.164527617394924,,120.51147401474609,0,,work,2
79,1,26.539509823712706,69.82430669797748,,123.59289193957154,0,,work,38
79,2,85.15065466072983,43.92366199885649,,93.9736301054664,0,,work,39
79,3,91.39529820531607,46.20326962321997,,130.9368520071251,0,,work,39
79,4,26.512004621326923,69.75960498675704,,124.7740662123821,0,,work,38
79,5,26.512004621326923,69.75960498675704,,131.9817882173872,0,,work,38
79,6,26.539509823712706,69.82430669797748,,123.59289193957154,0,,work,38
79,7,26.539509823712706,69.82430669797748,,123.59289193957154,0,,work,38
79,8,57.49277106255122,68.55180179441575,,39.99999999999996,0,,idle,
79,9,38.79892322636778,78.39528611777912,,69.00000000000004,0,,work,38
80,0,24.87359754741192,59.164527617394924,,120.51147401474609,0,,work,2
80,1,26.512004621326923,69.75960498675704,,123.66319732765194,0,,work,38
80,2,86.5597039330284,44.438035548171456,,95.4736301054664,0,,work,39
80,3,91.39529820531607,46.20326962321997,,130.9368520071251,0,,work,39
